peer,KPI,sort,average,Product,Value,Rank,group,Hierarchy1,last,Code
Business Software Generalists,Customer Experience,16,4.947677923,Zoho Analytics,3.22041598,12,1,,,
Business Software Generalists,Self-Service,17,4.760261003,IBM Cog. Analytics,4.180462602,7,2,,,
Business Software Generalists,Self-Service,17,4.760261003,IBM Plan. Analytics,6.546371423,3,2,,,
Business Software Generalists,Self-Service,17,4.760261003,InfoZoom,9.363207814,1,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Logi Analytics,4.086735515,8,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Looker,4.351811075,6,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Microsoft Excel,3.672665727,9,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Microsoft Power BI,5.789695418,5,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Oracle Analytics Cloud,3.116172206,10,2,,,
Business Software Generalists,Self-Service,17,4.760261003,SAP Analytics Cloud,2.873146147,11,2,,,
Business Software Generalists,Self-Service,17,4.760261003,SAP BO BI,2.760791139,12,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Serviceware Perf.,6.015490664,4,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Tableau,8.126843311,2,2,,,
Business Software Generalists,Self-Service,17,4.760261003,Zoho Analytics,1,13,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,IBM Cog. Analytics,1,13,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,IBM Plan. Analytics,1.793466466,12,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,InfoZoom,3.116847738,9,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Logi Analytics,5.930449893,3,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Looker,5.771962195,4,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Microsoft Excel,3.553948889,8,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Microsoft Power BI,4.636542721,5,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Oracle Analytics Cloud,3.843595848,6,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,SAP Analytics Cloud,2.402040681,11,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,SAP BO BI,2.898240683,10,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Serviceware Perf.,7.925911897,1,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Tableau,7.80916517,2,2,,,
Business Software Generalists,Ease of Use,18,4.19229612,Zoho Analytics,3.817677383,7,2,,,
Business Software Generalists,Flexibility,19,5.01725677,IBM Cog. Analytics,2.050979493,11,2,,,
Business Software Generalists,Flexibility,19,5.01725677,IBM Plan. Analytics,10,1,2,,,
Business Software Generalists,Flexibility,19,5.01725677,InfoZoom,5.58403379,6,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Logi Analytics,6.461039602,5,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Looker,8.84574088,2,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Microsoft Excel,6.661095182,4,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Microsoft Power BI,3.926693445,8,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Oracle Analytics Cloud,3.516614204,9,2,,,
Business Software Generalists,Flexibility,19,5.01725677,SAP Analytics Cloud,1,13,2,,,
Business Software Generalists,Flexibility,19,5.01725677,SAP BO BI,1.506942081,12,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Serviceware Perf.,8.371296979,3,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Tableau,4.127514097,7,2,,,
Business Software Generalists,Flexibility,19,5.01725677,Zoho Analytics,3.172388258,10,2,,,
Business Software Generalists,Query Performance,20,4.912299181,IBM Cog. Analytics,3.598277608,9,2,,,
Business Software Generalists,Query Performance,20,4.912299181,IBM Plan. Analytics,5.964917029,5,2,,,
Business Software Generalists,Query Performance,20,4.912299181,InfoZoom,9.116044519,2,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Logi Analytics,4.168520164,8,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Looker,3.188023249,11,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Microsoft Excel,1.983959267,12,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Microsoft Power BI,4.344386474,6,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Oracle Analytics Cloud,1,13,2,,,
Business Software Generalists,Query Performance,20,4.912299181,SAP Analytics Cloud,6.65551914,3,2,,,
Business Software Generalists,Query Performance,20,4.912299181,SAP BO BI,6.10538758,4,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Serviceware Perf.,10,1,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Tableau,4.175101406,7,2,,,
Business Software Generalists,Query Performance,20,4.912299181,Zoho Analytics,3.559752922,10,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,IBM Cog. Analytics,4.96,10,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,IBM Plan. Analytics,9.4,2,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,InfoZoom,10,1,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Logi Analytics,5.371428571,8,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Looker,1,13,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Microsoft Excel,4.082191781,12,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Microsoft Power BI,7.035294118,4,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Oracle Analytics Cloud,4.786206897,11,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,SAP Analytics Cloud,5.863829787,6,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,SAP BO BI,5.68,7,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Serviceware Perf.,7.408,3,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Tableau,6.2875,5,2,,,
Business Software Generalists,Performance Satisfaction,21,5.916698008,Zoho Analytics,5.042622951,9,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,IBM Cog. Analytics,3.075168734,11,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,IBM Plan. Analytics,7.007978888,4,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,InfoZoom,7.18968488,3,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Logi Analytics,5.978222997,5,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Looker,7.819695983,1,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Microsoft Excel,1.337711069,12,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Microsoft Power BI,4.813320826,7,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Oracle Analytics Cloud,5.832793848,6,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,SAP Analytics Cloud,3.721650566,10,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,SAP BO BI,1,13,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Serviceware Perf.,7.745054945,2,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Tableau,4.251330551,9,2,,,
Business Software Generalists,Sales Experience,22,4.944673058,Zoho Analytics,4.508136463,8,2,,,
Business Software Generalists,Innovation,23,5.059689462,IBM Cog. Analytics,5.387586152,7,1,,,
Business Software Generalists,Innovation,23,5.059689462,IBM Plan. Analytics,4.534468609,10,1,,,
Business Software Generalists,Innovation,23,5.059689462,InfoZoom,5.592843136,6,1,,,
Business Software Generalists,Innovation,23,5.059689462,Logi Analytics,5.096791788,8,1,,,
Business Software Generalists,Innovation,23,5.059689462,Looker,5.877666002,5,1,,,
Business Software Generalists,Innovation,23,5.059689462,Microsoft Excel,2.835912099,13,1,,,
Business Software Generalists,Innovation,23,5.059689462,Microsoft Power BI,5.946010854,4,1,,,
Business Software Generalists,Innovation,23,5.059689462,Oracle Analytics Cloud,6.474198001,2,1,,,
Business Software Generalists,Innovation,23,5.059689462,SAP Analytics Cloud,6.377042723,3,1,,,
Business Software Generalists,Innovation,23,5.059689462,SAP BO BI,2.898508136,12,1,,,
Business Software Generalists,Innovation,23,5.059689462,Serviceware Perf.,3.412095358,11,1,,,
Business Software Generalists,Innovation,23,5.059689462,Tableau,6.640833097,1,1,,,
Business Software Generalists,Innovation,23,5.059689462,Zoho Analytics,4.702007052,9,1,,,
Business Software Generalists,Cloud BI,24,5.420371686,IBM Cog. Analytics,7.707608696,5,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,IBM Plan. Analytics,2.122122762,11,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,InfoZoom,3.282608696,9,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Logi Analytics,5.06899811,8,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Looker,9.39673913,1,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Microsoft Excel,2.428035982,10,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Microsoft Power BI,8.85016049,2,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Oracle Analytics Cloud,7.948913043,4,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,SAP Analytics Cloud,8.0256917,3,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,SAP BO BI,1.290421196,12,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Serviceware Perf.,1.275919732,13,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Tableau,6.380434783,7,2,,,
Business Software Generalists,Cloud BI,24,5.420371686,Zoho Analytics,6.687177598,6,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,IBM Cog. Analytics,2.91988417,9,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,IBM Plan. Analytics,5.304054054,5,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,InfoZoom,10,1,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Logi Analytics,4.864864865,6,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Looker,1,13,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Microsoft Excel,6.681172698,4,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Microsoft Power BI,8.288783784,2,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Oracle Analytics Cloud,4.049227799,8,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,SAP Analytics Cloud,2.054054054,11,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,SAP BO BI,1.663034002,12,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Serviceware Perf.,7.180589681,3,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Tableau,4.217638691,7,2,,,
Business Software Generalists,Data Preparation,25,4.647903432,Zoho Analytics,2.19944082,10,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,IBM Cog. Analytics,4.533057851,8,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,IBM Plan. Analytics,4.991046832,7,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,InfoZoom,8.004132231,2,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Logi Analytics,7.703750795,3,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Looker,5.082644628,5,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Microsoft Excel,2.074380165,12,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Microsoft Power BI,5.334538567,4,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Oracle Analytics Cloud,1,13,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,SAP Analytics Cloud,3.656057675,10,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,SAP BO BI,5.064916022,6,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Serviceware Perf.,2.472107438,11,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Tableau,9.982350469,1,2,,,
Business Software Generalists,Visual Analysis,26,4.892896951,Zoho Analytics,3.708677686,9,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,IBM Cog. Analytics,4.252299606,9,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,IBM Plan. Analytics,8.095926413,3,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,InfoZoom,3.128777924,12,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Logi Analytics,3.956636005,11,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Looker,4.547963206,8,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Microsoft Excel,2.98786591,13,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Microsoft Power BI,6.913272011,4,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Oracle Analytics Cloud,8.848524668,2,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,SAP Analytics Cloud,9.751642576,1,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,SAP BO BI,4.94218134,7,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Serviceware Perf.,4.200123676,10,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Tableau,6.836142376,5,2,,,
Business Software Generalists,Visual Design Standards,27,5.658684756,Zoho Analytics,5.101546118,6,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,IBM Cog. Analytics,5.095808383,4,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,IBM Plan. Analytics,4.683691441,5,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,InfoZoom,2.215568862,11,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Logi Analytics,1,13,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Looker,6.931860417,2,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Microsoft Excel,2.344365814,10,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Microsoft Power BI,3.820235391,6,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Oracle Analytics Cloud,3.694610778,7,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,SAP Analytics Cloud,6.586444133,3,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,SAP BO BI,1.1534558,12,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Serviceware Perf.,2.508982036,9,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Tableau,10,1,2,,,
Business Software Generalists,Location Intelligence,28,4.089136581,Zoho Analytics,3.123752495,8,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,IBM Cog. Analytics,9.289270386,1,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,IBM Plan. Analytics,3.78111588,8,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,InfoZoom,2.840444332,10,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Logi Analytics,2.545064378,11,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Looker,3.903655468,7,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Microsoft Excel,2.335564123,12,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Microsoft Power BI,7.754291845,4,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Oracle Analytics Cloud,8.477007971,2,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,SAP Analytics Cloud,7.9527897,3,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,SAP BO BI,1,13,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Serviceware Perf.,3.644437108,9,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Tableau,4.034947885,6,2,,,
Business Software Generalists,Mobile BI,29,4.815735596,Zoho Analytics,5.045973667,5,2,,,
Business Software Generalists,Operational BI,30,5.210628196,IBM Cog. Analytics,4.486341245,9,2,,,
Business Software Generalists,Operational BI,30,5.210628196,IBM Plan. Analytics,2.763322884,11,2,,,
Business Software Generalists,Operational BI,30,5.210628196,InfoZoom,9.678369906,1,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Logi Analytics,5.635020152,6,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Looker,7.615501027,3,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Microsoft Excel,1,13,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Microsoft Power BI,2.980640515,10,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Oracle Analytics Cloud,7.932377967,2,2,,,
Business Software Generalists,Operational BI,30,5.210628196,SAP Analytics Cloud,6.612619222,4,2,,,
Business Software Generalists,Operational BI,30,5.210628196,SAP BO BI,5.175548589,8,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Serviceware Perf.,2.602507837,12,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Tableau,5.922189879,5,2,,,
Business Software Generalists,Operational BI,30,5.210628196,Zoho Analytics,5.333727324,7,2,,,
