Peer,vendor,KPI,value
All products,Cubeware,Query Performance,4.740853325
All products,DigDash,Query Performance,6.92202717
All products,Domo,Query Performance,3.674530241
All products,Dundas,Query Performance,4.417916626
All products,Entrinsik,Query Performance,4.7067408
All products,IBM Cog. Analytics,Query Performance,2.956610475
All products,IBM Plan. Analytics,Query Performance,7.780257549
All products,Infor d/EPM,Query Performance,6.298655889
All products,InfoZoom,Query Performance,7.006266533
All products,Logi Analytics ,Query Performance,4.257311744
All products,Looker,Query Performance,5.240284221
All products,Microsoft Excel,Query Performance,2.181976715
All products,Microsoft Power BI,Query Performance,5.308073022
All products,MicroStrategy,Query Performance,4.915872909
All products,Oracle Analytics Cloud,Query Performance,3.196441492
All products,Phocas,Query Performance,7.420724195
All products,Pyramid ,Query Performance,10
All products,Qlik Sense,Query Performance,7.282357391
All products,QlikView,Query Performance,7.701241272
All products,Report One,Query Performance,2.95766599
All products,SAP Analytics Cloud,Query Performance,5.442280819
All products,SAP BO BI,Query Performance,3.066434902
All products,SAS Platform,Query Performance,1.423018267
All products,SAS Visual Analytics,Query Performance,6.879639422
All products,Serviceware Perf.,Query Performance,6.881278834
All products,Tableau,Query Performance,4.545509873
All products,TARGIT,Query Performance,5.757976785
All products,Zoho Analytics,Query Performance,1
All products,Peer Group Average,Query Performance,5.275926283
All products,Bissantz,Performance Satisfaction,6.20029985
All products,CALUMO,Performance Satisfaction,9.02173913
All products,Cubeware,Performance Satisfaction,1
All products,DigDash,Performance Satisfaction,9.740929535
All products,Domo,Performance Satisfaction,7.335117057
All products,Dundas,Performance Satisfaction,7.085457271
All products,Entrinsik,Performance Satisfaction,10
All products,IBM Cog. Analytics,Performance Satisfaction,3.173632539
All products,IBM Plan. Analytics,Performance Satisfaction,9.823913043
All products,Infor d/EPM,Performance Satisfaction,5.125465839
All products,InfoZoom,Performance Satisfaction,8.875889328
All products,Logi Analytics ,Performance Satisfaction,2.925217391
All products,Looker,Performance Satisfaction,2.659670165
All products,Microsoft Excel,Performance Satisfaction,2.776715774
All products,Microsoft Power BI,Performance Satisfaction,7.633929048
All products,MicroStrategy,Performance Satisfaction,8.030288227
All products,Oracle Analytics Cloud,Performance Satisfaction,4.208695652
All products,Phocas,Performance Satisfaction,9.116112532
All products,Pyramid ,Performance Satisfaction,7.606138107
All products,Qlik Sense,Performance Satisfaction,7.805255614
All products,QlikView,Performance Satisfaction,9.02173913
All products,Report One,Performance Satisfaction,9.913043478
All products,SAP Analytics Cloud,Performance Satisfaction,7.277882798
All products,SAP BO BI,Performance Satisfaction,4.487712665
All products,SAS Platform,Performance Satisfaction,7.203478261
All products,SAS Visual Analytics,Performance Satisfaction,9.70931677
All products,Serviceware Perf.,Performance Satisfaction,6.485834502
All products,Tableau,Performance Satisfaction,6.042236025
All products,TARGIT,Performance Satisfaction,5.025454545
All products,Zoho Analytics,Performance Satisfaction,9.02173913
All products,Peer Group Average,Performance Satisfaction,6.81109678
All products,Bissantz,Sales Experience,7.854617456
All products,CALUMO,Sales Experience,9.56721957
All products,Cubeware,Sales Experience,2.712466339
All products,DigDash,Sales Experience,8.537891
All products,Domo,Sales Experience,5.186822709
All products,Dundas,Sales Experience,7.734267158
All products,Entrinsik,Sales Experience,9.825989322
All products,IBM Cog. Analytics,Sales Experience,3.540472042
All products,IBM Plan. Analytics,Sales Experience,6.023511575
All products,Infor d/EPM,Sales Experience,3.396279785
All products,InfoZoom,Sales Experience,7.601121495
All products,Logi Analytics ,Sales Experience,8.082528117
All products,Looker,Sales Experience,7.724620041
All products,Microsoft Excel,Sales Experience,3.171881975
All products,Microsoft Power BI,Sales Experience,4.480071647
All products,MicroStrategy,Sales Experience,6.216249298
All products,Oracle Analytics Cloud,Sales Experience,3.50625693
All products,Phocas,Sales Experience,10
All products,Pyramid ,Sales Experience,7.773082621
All products,Qlik Sense,Sales Experience,5.946222081
All products,QlikView,Sales Experience,3.936618882
All products,Report One,Sales Experience,5.151840873
All products,SAP Analytics Cloud,Sales Experience,3.985268494
All products,SAP BO BI,Sales Experience,1
All products,SAS Platform,Sales Experience,3.828281511
All products,SAS Visual Analytics,Sales Experience,6.350388088
All products,Serviceware Perf.,Sales Experience,9.727186325
All products,Tableau,Sales Experience,5.396138687
All products,TARGIT,Sales Experience,8.548994139
All products,Zoho Analytics,Sales Experience,4.884924665
All products,Peer Group Average,Sales Experience,6.056373761
All products,Bissantz,Customer Experience,5.876490985
All products,CALUMO,Customer Experience,7.304277687
All products,Cubeware,Customer Experience,3.206439052
All products,DigDash,Customer Experience,6.452980231
All products,Domo,Customer Experience,5.663936564
All products,Dundas,Customer Experience,5.463992911
All products,Entrinsik,Customer Experience,6.659632519
All products,IBM Cog. Analytics,Customer Experience,3.276278704
All products,IBM Plan. Analytics,Customer Experience,7.640909172
All products,Infor d/EPM,Customer Experience,4.519294349
All products,InfoZoom,Customer Experience,7.102576483
All products,Logi Analytics ,Customer Experience,4.839452998
All products,Looker,Customer Experience,6.476096001
All products,Microsoft Excel,Customer Experience,3.392950535
All products,Microsoft Power BI,Customer Experience,5.380603451
All products,MicroStrategy,Customer Experience,5.609166199
All products,Oracle Analytics Cloud,Customer Experience,3.758896689
All products,Phocas,Customer Experience,8.284101461
All products,Pyramid ,Customer Experience,7.94592274
All products,Qlik Sense,Customer Experience,6.269281274
All products,QlikView,Customer Experience,5.996002153
All products,Report One,Customer Experience,5.966530237
All products,SAP Analytics Cloud,Customer Experience,4.672280668
All products,SAP BO BI,Customer Experience,3.402268396
All products,SAS Platform,Customer Experience,3.132587869
All products,SAS Visual Analytics,Customer Experience,5.84228937
All products,Serviceware Perf.,Customer Experience,7.252117853
All products,Tableau,Customer Experience,5.462243917
All products,TARGIT,Customer Experience,4.246322415
All products,Zoho Analytics,Customer Experience,5.182254906
All products,Peer Group Average,Customer Experience,5.542605926
All products,Bissantz,Cloud BI,1.314475874
All products,CALUMO,Cloud BI,8.280139162
All products,Cubeware,Cloud BI,1.033693844
All products,DigDash,Cloud BI,1.064891847
All products,Domo,Cloud BI,9.700499168
All products,Dundas,Cloud BI,5.557404326
All products,Entrinsik,Cloud BI,2.70501545
All products,IBM Cog. Analytics,Cloud BI,2.497987226
All products,IBM Plan. Analytics,Cloud BI,3.742247769
All products,Infor d/EPM,Cloud BI,3.06156406
All products,InfoZoom,Cloud BI,1.5640599
All products,Logi Analytics ,Cloud BI,6.181364393
All products,Looker,Cloud BI,10
All products,Microsoft Excel,Cloud BI,2.917176606
All products,Microsoft Power BI,Cloud BI,8.677204659
All products,MicroStrategy,Cloud BI,3.06156406
All products,Oracle Analytics Cloud,Cloud BI,5.713394343
All products,Phocas,Cloud BI,9.550748752
All products,Pyramid ,Cloud BI,4.844307107
All products,Qlik Sense,Cloud BI,4.46547421
All products,QlikView,Cloud BI,1.828679109
All products,Report One,Cloud BI,1.397670549
All products,SAP Analytics Cloud,Cloud BI,9.487025171
All products,SAP BO BI,Cloud BI,1.840195419
All products,SAS Platform,Cloud BI,1
All products,SAS Visual Analytics,Cloud BI,3.560732113
All products,Serviceware Perf.,Cloud BI,1.887050993
All products,Tableau,Cloud BI,6.137832295
All products,TARGIT,Cloud BI,2.930204046
All products,Zoho Analytics,Cloud BI,8.934129392
All products,Peer Group Average,Cloud BI,4.497891061
All products,Bissantz,Data Preparation,2.920946515
All products,CALUMO,Data Preparation,6.698183591
All products,Cubeware,Data Preparation,2.296140382
All products,DigDash,Data Preparation,2.608543448
All products,Domo,Data Preparation,5.300016021
All products,Dundas,Data Preparation,6.357380245
All products,Entrinsik,Data Preparation,6.982186378
All products,IBM Cog. Analytics,Data Preparation,3.051954252
All products,IBM Plan. Analytics,Data Preparation,8.970205892
All products,Infor d/EPM,Data Preparation,5.10776798
All products,InfoZoom,Data Preparation,10
All products,Logi Analytics ,Data Preparation,2.881896132
All products,Looker,Data Preparation,3.467651881
All products,Microsoft Excel,Data Preparation,5.045803735
All products,Microsoft Power BI,Data Preparation,4.973880951
All products,MicroStrategy,Data Preparation,3.858155714
All products,Oracle Analytics Cloud,Data Preparation,4.053407631
All products,Phocas,Data Preparation,6.178864208
All products,Pyramid ,Data Preparation,6.714412321
All products,Qlik Sense,Data Preparation,5.029667213
All products,QlikView,Data Preparation,4.385100645
All products,Report One,Data Preparation,5.940842824
All products,SAP Analytics Cloud,Data Preparation,3.592280764
All products,SAP BO BI,Data Preparation,1
All products,SAS Platform,Data Preparation,9.910965126
All products,SAS Visual Analytics,Data Preparation,5.10776798
All products,Serviceware Perf.,Data Preparation,4.776988262
All products,Tableau,Data Preparation,4.584674473
All products,TARGIT,Data Preparation,5.831227713
All products,Zoho Analytics,Data Preparation,4.225688733
All products,Peer Group Average,Data Preparation,5.061753367
All products,Bissantz,Visual Analysis,3.680851064
All products,CALUMO,Visual Analysis,3.831380134
All products,Cubeware,Visual Analysis,5.780193992
All products,DigDash,Visual Analysis,6.755944931
All products,Domo,Visual Analysis,8.429960528
All products,Dundas,Visual Analysis,9.121401752
All products,Entrinsik,Visual Analysis,3.309136421
All products,IBM Cog. Analytics,Visual Analysis,5.565586015
All products,IBM Plan. Analytics,Visual Analysis,4.691546251
All products,Infor d/EPM,Visual Analysis,3.444305382
All products,InfoZoom,Visual Analysis,5.809762203
All products,Logi Analytics ,Visual Analysis,4.893147685
All products,Looker,Visual Analysis,8.441332916
All products,Microsoft Excel,Visual Analysis,3.753183215
All products,Microsoft Power BI,Visual Analysis,7.78660826
All products,MicroStrategy,Visual Analysis,8.175219024
All products,Oracle Analytics Cloud,Visual Analysis,4.006101377
All products,Phocas,Visual Analysis,5.133917397
All products,Pyramid ,Visual Analysis,10
All products,Qlik Sense,Visual Analysis,8.293491865
All products,QlikView,Visual Analysis,9.526094365
All products,Report One,Visual Analysis,1
All products,SAP Analytics Cloud,Visual Analysis,5.789630655
All products,SAP BO BI,Visual Analysis,3.524831571
All products,SAS Platform,Visual Analysis,2.232008761
All products,SAS Visual Analytics,Visual Analysis,7.70212766
All products,Serviceware Perf.,Visual Analysis,2.414635942
All products,Tableau,Visual Analysis,8.472276392
All products,TARGIT,Visual Analysis,6.955141295
All products,Zoho Analytics,Visual Analysis,3.666936612
All products,Peer Group Average,Visual Analysis,5.739558455
All products,Bissantz,Visual Design Standards,9.379310345
All products,CALUMO,Visual Design Standards,1
All products,Cubeware,Visual Design Standards,8.75862069
All products,DigDash,Visual Design Standards,2.034482759
All products,Domo,Visual Design Standards,5.774535809
All products,Dundas,Visual Design Standards,7.206896552
All products,Entrinsik,Visual Design Standards,2.477832512
All products,IBM Cog. Analytics,Visual Design Standards,5.004449388
All products,IBM Plan. Analytics,Visual Design Standards,6.642633229
All products,Infor d/EPM,Visual Design Standards,7.206896552
All products,InfoZoom,Visual Design Standards,2.379310345
All products,Logi Analytics ,Visual Design Standards,1
All products,Looker,Visual Design Standards,2.939655172
All products,Microsoft Excel,Visual Design Standards,3.586206897
All products,Microsoft Power BI,Visual Design Standards,6.172413793
All products,MicroStrategy,Visual Design Standards,5.827586207
All products,Oracle Analytics Cloud,Visual Design Standards,5.849137931
All products,Phocas,Visual Design Standards,2.773399015
All products,Pyramid ,Visual Design Standards,3.660098522
All products,Qlik Sense,Visual Design Standards,5.525862069
All products,QlikView,Visual Design Standards,5.920100925
All products,Report One,Visual Design Standards,1
All products,SAP Analytics Cloud,Visual Design Standards,10
All products,SAP BO BI,Visual Design Standards,7.272927366
All products,SAS Platform,Visual Design Standards,1.969827586
All products,SAS Visual Analytics,Visual Design Standards,7.206896552
All products,Serviceware Perf.,Visual Design Standards,4.651115619
All products,Tableau,Visual Design Standards,3.52606255
All products,TARGIT,Visual Design Standards,6.444646098
